customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,customer_value,is_repeat,has_discount,age_group
2954,45,Female,Dress,Clothing,82.0,Maryland,M,Silver,Summer,4.8,No,Next Day Air,No,11.0,Credit Card,Annually,902.0,1,0,Mid
722,43,Male,Blouse,Clothing,57.0,California,L,Silver,Summer,4.4,Yes,Next Day Air,Yes,41.0,Debit Card,Every 3 Months,2337.0,1,1,Mid
2535,41,Male,Sunglasses,Accessories,42.0,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,22.0,Cash,Weekly,924.0,1,0,Mid
157,35,Male,Shorts,Clothing,26.0,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,40.0,Debit Card,Annually,1040.0,1,1,Adult
1863,59,Male,Gloves,Accessories,36.0,New Hampshire,M,Turquoise,Winter,4.6,No,Express,No,10.0,PayPal,Fortnightly,360.0,1,0,Mid
3635,59,Female,Socks,Clothing,22.0,Ohio,M,Pink,Winter,3.3,No,Standard,No,17.0,PayPal,Annually,374.0,1,0,Mid
3684,30,Female,Socks,Clothing,77.0,Mississippi,M,Purple,Winter,3.0,No,Free Shipping,No,17.0,Venmo,Fortnightly,1309.0,1,0,Adult
3824,50,Female,Shirt,Clothing,42.0,California,M,Gold,Summer,3.0,No,Standard,No,27.0,Bank Transfer,Weekly,1134.0,1,0,Mid
3754,39,Female,Sunglasses,Accessories,26.0,Louisiana,S,Turquoise,Winter,4.2,No,Next Day Air,No,22.0,Bank Transfer,Fortnightly,572.0,1,0,Adult
1922,47,Male,Shirt,Clothing,36.0,Michigan,M,Green,Fall,3.5,No,Store Pickup,No,13.0,Venmo,Annually,468.0,1,0,Mid
3762,60,Female,Backpack,Accessories,30.0,Nevada,M,Green,Summer,2.8,No,Next Day Air,No,3.0,Venmo,Every 3 Months,90.0,1,0,Mid
1715,30,Male,Jeans,Clothing,71.0,South Dakota,S,Charcoal,Summer,4.4,No,Standard,No,15.0,Cash,Monthly,1065.0,1,0,Adult
502,64,Male,Boots,Footwear,45.0,Florida,M,Cyan,Spring,2.9,Yes,Next Day Air,Yes,21.0,Venmo,Annually,945.0,1,1,Senior
2963,57,Female,Pants,Clothing,40.0,California,L,Pink,Fall,4.0,No,Express,No,42.0,Credit Card,Every 3 Months,1680.0,1,0,Mid
2689,53,Female,Handbag,Accessories,63.0,West Virginia,XL,Turquoise,Spring,2.9,No,2-Day Shipping,No,18.0,Credit Card,Every 3 Months,1134.0,1,0,Mid
1364,36,Male,Blouse,Clothing,90.0,Wisconsin,L,Red,Summer,4.0,No,Express,Yes,47.0,PayPal,Quarterly,4230.0,1,1,Adult
1575,18,Male,Skirt,Clothing,25.0,Minnesota,S,Magenta,Spring,4.2,No,Free Shipping,Yes,32.0,PayPal,Bi-Weekly,800.0,1,1,Young
3633,27,Female,Sneakers,Footwear,73.0,Utah,L,Green,Spring,3.2,No,Express,No,3.0,Debit Card,Quarterly,219.0,1,0,Adult
623,69,Male,Socks,Clothing,63.0,Georgia,S,Peach,Spring,4.0,Yes,Next Day Air,Yes,44.0,Bank Transfer,Fortnightly,2772.0,1,1,Senior
3531,62,Female,Sunglasses,Accessories,45.0,Oklahoma,L,Black,Spring,3.4,No,Express,No,37.0,PayPal,Weekly,1665.0,1,0,Senior
2068,60,Male,Pants,Clothing,21.0,Maryland,XL,Beige,Fall,3.1,No,2-Day Shipping,No,23.0,Cash,Fortnightly,483.0,1,0,Mid
1968,37,Male,Dress,Clothing,81.0,Georgia,L,Yellow,Fall,3.7,No,Standard,No,4.0,Venmo,Annually,324.0,1,0,Adult
18,53,Male,Dress,Clothing,38.0,Mississippi,XL,Lavender,Winter,4.7,Yes,2-Day Shipping,Yes,36.0,Venmo,Quarterly,1368.0,1,1,Mid
505,42,Male,Shoes,Footwear,22.0,Missouri,M,Maroon,Winter,3.9,Yes,Free Shipping,Yes,26.0,PayPal,Annually,572.0,1,1,Mid
170,27,Male,Jacket,Outerwear,30.0,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,3.0,PayPal,Every 3 Months,90.0,1,1,Adult
3489,62,Female,Sweater,Clothing,27.0,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,7.0,Cash,Quarterly,189.0,1,0,Senior
1748,61,Male,Coat,Outerwear,23.0,New Hampshire,M,Yellow,Winter,2.9,No,Express,No,41.0,Venmo,Quarterly,943.0,1,0,Senior
3803,70,Female,Scarf,Accessories,72.0,Illinois,S,Turquoise,Spring,3.2,No,2-Day Shipping,No,1.0,Bank Transfer,Monthly,72.0,0,0,Senior
842,55,Male,Sweater,Clothing,88.0,Texas,M,Beige,Summer,2.6,Yes,Store Pickup,Yes,28.0,PayPal,Fortnightly,2464.0,1,1,Mid
1454,36,Male,Boots,Footwear,93.0,Virginia,S,Teal,Winter,3.2,No,2-Day Shipping,Yes,41.0,Bank Transfer,Fortnightly,3813.0,1,1,Adult
2194,27,Male,Shirt,Clothing,78.0,California,L,Turquoise,Spring,5.0,No,Express,No,8.0,PayPal,Monthly,624.0,1,0,Adult
2412,49,Male,Hoodie,Clothing,96.0,Virginia,M,Cyan,Summer,2.7,No,Free Shipping,No,35.0,Cash,Every 3 Months,3360.0,1,0,Mid
1349,19,Male,Belt,Accessories,54.0,Nebraska,XL,Purple,Spring,3.2,No,Standard,Yes,23.0,Credit Card,Fortnightly,1242.0,1,1,Young
3704,30,Female,Sandals,Footwear,83.0,Michigan,S,Teal,Fall,2.9,No,Standard,No,23.0,PayPal,Every 3 Months,1909.0,1,0,Adult
681,58,Male,Sneakers,Footwear,25.0,Tennessee,M,Magenta,Spring,4.2,Yes,Express,Yes,3.0,PayPal,Annually,75.0,1,1,Mid
2622,48,Male,Shoes,Footwear,46.0,Maine,M,Beige,Winter,3.0,No,Express,No,21.0,Bank Transfer,Annually,966.0,1,0,Mid
1169,68,Male,Scarf,Accessories,91.0,Mississippi,L,Violet,Summer,3.6,No,Standard,Yes,37.0,Debit Card,Fortnightly,3367.0,1,1,Senior
2241,57,Male,Sandals,Footwear,71.0,California,L,Green,Winter,4.3,No,Next Day Air,No,18.0,Debit Card,Every 3 Months,1278.0,1,0,Mid
3035,51,Female,Boots,Footwear,37.0,Utah,L,Peach,Spring,3.5,No,2-Day Shipping,No,25.0,Credit Card,Quarterly,925.0,1,0,Mid
2022,62,Male,Handbag,Accessories,33.0,Maine,M,Green,Winter,4.4,No,Standard,No,48.0,Venmo,Quarterly,1584.0,1,0,Senior
2477,60,Male,Hat,Accessories,60.0,Colorado,M,Turquoise,Summer,3.7,No,Next Day Air,No,28.0,Cash,Monthly,1680.0,1,0,Mid
134,52,Male,Sweater,Clothing,65.0,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,25.0,Venmo,Annually,1625.0,1,1,Mid
264,27,Male,Shorts,Clothing,46.0,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,29.0,Venmo,Monthly,1334.0,1,1,Adult
1617,26,Male,Hat,Accessories,41.0,Colorado,M,Green,Spring,3.4,No,Standard,Yes,50.0,Cash,Quarterly,2050.0,1,1,Adult
1416,54,Male,Belt,Accessories,90.0,Illinois,M,Blue,Winter,3.7,No,Free Shipping,Yes,12.0,Credit Card,Every 3 Months,1080.0,1,1,Mid
1546,48,Male,Belt,Accessories,43.0,Delaware,M,Black,Winter,4.9,No,Store Pickup,Yes,49.0,Bank Transfer,Annually,2107.0,1,1,Mid
1798,62,Male,Belt,Accessories,35.0,Oregon,L,Maroon,Spring,3.9,No,2-Day Shipping,No,26.0,Venmo,Weekly,910.0,1,0,Senior
2793,54,Female,Shorts,Clothing,44.0,Kentucky,L,Violet,Winter,3.2,No,Express,No,11.0,Credit Card,Weekly,484.0,1,0,Mid
841,42,Male,Shirt,Clothing,24.0,Alabama,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,18.0,PayPal,Weekly,432.0,1,1,Mid
1226,28,Male,Gloves,Accessories,97.0,North Carolina,S,Turquoise,Fall,2.6,No,Free Shipping,Yes,16.0,Debit Card,Weekly,1552.0,1,1,Adult
3050,40,Female,Handbag,Accessories,60.0,Utah,L,Red,Summer,3.0,No,Next Day Air,No,41.0,Bank Transfer,Bi-Weekly,2460.0,1,0,Adult
3178,55,Female,Belt,Accessories,52.0,Missouri,L,Beige,Fall,3.2,No,Standard,No,31.0,Credit Card,Monthly,1612.0,1,0,Mid
2855,36,Female,Sandals,Footwear,28.0,Delaware,M,Beige,Fall,2.7,No,Store Pickup,No,25.0,Venmo,Monthly,700.0,1,0,Adult
215,24,Male,Jacket,Outerwear,50.0,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,41.0,Cash,Every 3 Months,2050.0,1,1,Young
3548,52,Female,Scarf,Accessories,31.0,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,23.0,Credit Card,Annually,713.0,1,0,Mid
2640,18,Male,Blouse,Clothing,35.0,New Hampshire,XL,Pink,Winter,2.6,No,Free Shipping,No,33.0,Debit Card,Quarterly,1155.0,1,0,Young
909,26,Male,Sunglasses,Accessories,99.0,New Jersey,M,Turquoise,Winter,3.6,Yes,Free Shipping,Yes,9.0,PayPal,Every 3 Months,891.0,1,1,Adult
2882,38,Female,Backpack,Accessories,90.0,Texas,M,Cyan,Winter,4.2,No,Free Shipping,No,6.0,Bank Transfer,Annually,540.0,1,0,Adult
3616,35,Female,Dress,Clothing,31.0,California,M,Gold,Winter,4.4,No,Free Shipping,No,4.0,Credit Card,Monthly,124.0,1,0,Adult
3631,65,Female,Hat,Accessories,73.0,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,29.0,Cash,Weekly,2117.0,1,0,Senior
2917,62,Female,Shorts,Clothing,66.0,Oklahoma,M,Green,Winter,2.7,No,Express,No,13.0,Credit Card,Bi-Weekly,858.0,1,0,Senior
1633,35,Male,Gloves,Accessories,28.0,Oregon,S,White,Summer,4.7,No,2-Day Shipping,Yes,50.0,Debit Card,Every 3 Months,1400.0,1,1,Adult
3254,36,Female,Backpack,Accessories,60.0,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,No,8.0,Venmo,Fortnightly,480.0,1,0,Adult
2462,28,Male,Scarf,Accessories,86.0,Pennsylvania,L,Red,Summer,4.8,No,Next Day Air,No,19.0,Credit Card,Weekly,1634.0,1,0,Adult
174,25,Male,Hat,Accessories,46.0,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,30.0,Cash,Annually,1380.0,1,1,Young
1216,66,Male,Blouse,Clothing,20.0,Oregon,L,Pink,Winter,2.6,No,2-Day Shipping,Yes,15.0,Credit Card,Every 3 Months,300.0,1,1,Senior
59,69,Male,Hoodie,Clothing,54.0,Missouri,M,Charcoal,Summer,4.2,Yes,Free Shipping,Yes,29.0,Venmo,Monthly,1566.0,1,1,Senior
2796,33,Female,Scarf,Accessories,35.0,Nebraska,M,Magenta,Winter,3.4,No,Store Pickup,No,49.0,PayPal,Annually,1715.0,1,0,Adult
550,31,Male,Backpack,Accessories,29.0,Arizona,S,Olive,Fall,3.6,Yes,Express,Yes,37.0,Venmo,Bi-Weekly,1073.0,1,1,Adult
196,51,Male,Jacket,Outerwear,25.0,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,34.0,Credit Card,Monthly,850.0,1,1,Mid
2905,41,Female,Sandals,Footwear,41.0,Iowa,M,Gray,Spring,4.0,No,2-Day Shipping,No,43.0,Venmo,Monthly,1763.0,1,0,Mid
3135,35,Female,Boots,Footwear,66.0,Kentucky,L,Gray,Spring,4.4,No,Store Pickup,No,47.0,Bank Transfer,Weekly,3102.0,1,0,Adult
1507,35,Male,Shirt,Clothing,30.0,South Carolina,L,Beige,Fall,3.0,No,2-Day Shipping,Yes,44.0,PayPal,Quarterly,1320.0,1,1,Adult
3774,25,Female,Sweater,Clothing,60.0,Wisconsin,M,Violet,Summer,3.5,No,Store Pickup,No,41.0,Cash,Quarterly,2460.0,1,0,Young
3532,54,Female,Shoes,Footwear,52.0,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,23.0,Cash,Quarterly,1196.0,1,0,Mid
218,35,Male,Sunglasses,Accessories,48.0,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,24.0,Bank Transfer,Annually,1152.0,1,1,Adult
1852,28,Male,Skirt,Clothing,80.0,Delaware,S,Lavender,Fall,3.1,No,Free Shipping,No,4.0,Bank Transfer,Fortnightly,320.0,1,0,Adult
4941,31,Male,Shirt,Clothing,61.25,Los Angeles,S,White,Winter,1.0,Yes,Standard,No,8.0,PayPal,Monthly,490.0,1,0,Adult
2894,69,Female,Belt,Accessories,20.0,Kentucky,S,Orange,Spring,3.1,No,Free Shipping,No,44.0,Debit Card,Every 3 Months,880.0,1,0,Senior
1481,39,Male,Jewelry,Accessories,74.0,New Hampshire,M,Gold,Fall,3.6,No,Express,Yes,26.0,Cash,Quarterly,1924.0,1,1,Adult
1696,54,Male,Hat,Accessories,95.0,Nebraska,S,Yellow,Fall,4.7,No,2-Day Shipping,No,1.0,PayPal,Fortnightly,95.0,0,0,Mid
1174,44,Male,Jewelry,Accessories,76.0,South Dakota,M,Indigo,Winter,2.5,No,Express,Yes,42.0,Cash,Bi-Weekly,3192.0,1,1,Mid
688,19,Male,Gloves,Accessories,38.0,West Virginia,XL,Turquoise,Winter,3.3,Yes,Free Shipping,Yes,46.0,Bank Transfer,Quarterly,1748.0,1,1,Young
1953,57,Male,Shoes,Footwear,82.0,Maryland,L,Yellow,Summer,4.6,No,2-Day Shipping,No,50.0,Cash,Bi-Weekly,4100.0,1,0,Mid
799,29,Male,Socks,Clothing,39.0,Alaska,M,Violet,Spring,3.8,Yes,2-Day Shipping,Yes,48.0,PayPal,Every 3 Months,1872.0,1,1,Adult
2581,43,Male,Jeans,Clothing,29.0,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,13.0,Bank Transfer,Quarterly,377.0,1,0,Mid
3403,22,Female,Hoodie,Clothing,61.0,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,11.0,PayPal,Every 3 Months,671.0,1,0,Young
2919,19,Female,Sunglasses,Accessories,73.0,New York,S,Black,Fall,4.9,No,Free Shipping,No,36.0,Cash,Weekly,2628.0,1,0,Young
393,26,Male,T-shirt,Clothing,82.0,Idaho,XL,Black,Spring,3.3,Yes,Next Day Air,Yes,38.0,Credit Card,Annually,3116.0,1,1,Adult
2201,60,Male,Gloves,Accessories,51.0,Wyoming,L,Charcoal,Summer,4.7,No,Next Day Air,No,27.0,Debit Card,Every 3 Months,1377.0,1,0,Mid
396,37,Male,Sneakers,Footwear,65.0,Rhode Island,L,Brown,Winter,4.9,Yes,Store Pickup,Yes,2.0,PayPal,Annually,130.0,1,1,Adult
1398,55,Male,Sunglasses,Accessories,67.0,Massachusetts,S,Magenta,Summer,4.7,No,Store Pickup,Yes,33.0,PayPal,Annually,2211.0,1,1,Mid
3001,57,Female,Sandals,Footwear,70.0,Ohio,M,Lavender,Winter,3.7,No,Express,No,7.0,PayPal,Weekly,490.0,1,0,Mid
720,63,Male,Shorts,Clothing,22.0,Mississippi,L,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,42.0,Venmo,Bi-Weekly,924.0,1,1,Senior
1241,41,Male,Scarf,Accessories,79.0,New Jersey,L,White,Winter,2.9,No,Store Pickup,Yes,48.0,Debit Card,Annually,3792.0,1,1,Mid
1894,28,Male,Dress,Clothing,20.0,Delaware,L,Red,Summer,3.7,No,Express,No,10.0,PayPal,Fortnightly,200.0,1,0,Adult
1919,35,Male,Skirt,Clothing,33.0,Idaho,S,Purple,Summer,4.6,No,Standard,No,33.0,Debit Card,Monthly,1089.0,1,0,Adult
315,30,Male,Pants,Clothing,24.0,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,17.0,Debit Card,Every 3 Months,408.0,1,1,Adult
358,18,Male,Belt,Accessories,56.0,Arkansas,M,Olive,Spring,4.0,Yes,Standard,Yes,16.0,Credit Card,Bi-Weekly,896.0,1,1,Young
1661,59,Male,T-shirt,Clothing,45.0,Louisiana,L,Yellow,Winter,4.1,No,Standard,Yes,37.0,Venmo,Monthly,1665.0,1,1,Mid
3586,39,Female,Gloves,Accessories,41.0,New York,XL,Gray,Winter,4.1,No,Standard,No,4.0,Venmo,Bi-Weekly,164.0,1,0,Adult
1442,34,Male,Pants,Clothing,25.0,Nebraska,S,Turquoise,Summer,3.4,No,Free Shipping,Yes,3.0,Venmo,Every 3 Months,75.0,1,1,Adult
1191,62,Male,Shirt,Clothing,45.0,South Carolina,M,Orange,Winter,4.3,No,Next Day Air,Yes,31.0,Credit Card,Weekly,1395.0,1,1,Senior
1483,28,Male,Gloves,Accessories,67.0,Wisconsin,S,Magenta,Spring,4.1,No,2-Day Shipping,Yes,43.0,Bank Transfer,Weekly,2881.0,1,1,Adult
977,34,Male,T-shirt,Clothing,90.0,Florida,M,Gray,Fall,3.6,Yes,Express,Yes,50.0,Credit Card,Every 3 Months,4500.0,1,1,Adult
3134,58,Female,T-shirt,Clothing,68.0,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,No,29.0,Cash,Bi-Weekly,1972.0,1,0,Mid
1824,62,Male,Socks,Clothing,50.0,Louisiana,L,Pink,Fall,4.7,No,Free Shipping,No,40.0,Bank Transfer,Bi-Weekly,2000.0,1,0,Senior
1695,20,Male,Shirt,Clothing,67.0,Mississippi,M,Turquoise,Summer,2.7,No,Express,No,20.0,Debit Card,Fortnightly,1340.0,1,0,Young
2863,68,Female,Coat,Outerwear,75.0,Hawaii,S,Violet,Summer,4.7,No,Store Pickup,No,5.0,Bank Transfer,Every 3 Months,375.0,1,0,Senior
2162,23,Male,Dress,Clothing,69.0,Washington,S,Peach,Summer,3.8,No,Express,No,5.0,Debit Card,Fortnightly,345.0,1,0,Young
1225,62,Male,Shorts,Clothing,50.0,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,Yes,18.0,Venmo,Weekly,900.0,1,1,Senior
3573,23,Female,Shorts,Clothing,28.0,Rhode Island,M,Black,Spring,5.0,No,Standard,No,25.0,Credit Card,Monthly,700.0,1,0,Young
3482,52,Female,Socks,Clothing,67.0,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,41.0,Debit Card,Bi-Weekly,2747.0,1,0,Mid
3514,30,Female,Blouse,Clothing,74.0,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,29.0,Credit Card,Fortnightly,2146.0,1,0,Adult
1762,21,Male,Hoodie,Clothing,95.0,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,24.0,Cash,Weekly,2280.0,1,0,Young
2212,50,Male,Sweater,Clothing,89.0,Maine,L,Purple,Winter,3.2,No,Free Shipping,No,45.0,Debit Card,Every 3 Months,4005.0,1,0,Mid
2205,20,Male,Jeans,Clothing,41.0,Oregon,S,Lavender,Winter,3.4,No,2-Day Shipping,No,6.0,Debit Card,Monthly,246.0,1,0,Young
1444,58,Male,Sandals,Footwear,47.0,Idaho,L,Teal,Fall,4.2,No,Next Day Air,Yes,2.0,Cash,Monthly,94.0,1,1,Mid
2897,30,Female,Blouse,Clothing,91.0,Delaware,M,Silver,Summer,3.3,No,Free Shipping,No,2.0,Venmo,Every 3 Months,182.0,1,0,Adult
849,48,Male,Sandals,Footwear,73.0,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,33.0,Credit Card,Bi-Weekly,2409.0,1,1,Mid
294,69,Male,Handbag,Accessories,39.0,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,33.0,PayPal,Annually,1287.0,1,1,Senior
2350,65,Male,Blouse,Clothing,34.0,New York,M,Orange,Fall,3.9,No,Standard,No,40.0,Credit Card,Every 3 Months,1360.0,1,0,Senior
3274,58,Female,Belt,Accessories,45.0,Nevada,S,Orange,Summer,2.6,No,Free Shipping,No,34.0,PayPal,Every 3 Months,1530.0,1,0,Mid
332,31,Male,Shirt,Clothing,98.0,Florida,L,Beige,Fall,3.3,Yes,Store Pickup,Yes,46.0,PayPal,Quarterly,4508.0,1,1,Adult
1541,28,Male,Shorts,Clothing,95.0,Colorado,M,Red,Winter,2.9,No,Next Day Air,Yes,14.0,Bank Transfer,Monthly,1330.0,1,1,Adult
3746,60,Female,Socks,Clothing,41.0,Washington,L,Gold,Spring,4.3,No,Express,No,2.0,Debit Card,Monthly,82.0,1,0,Mid
2578,52,Male,Socks,Clothing,39.0,Minnesota,L,Black,Fall,4.5,No,Next Day Air,No,37.0,Bank Transfer,Monthly,1443.0,1,0,Mid
750,56,Male,Scarf,Accessories,71.0,Oklahoma,M,Olive,Winter,3.7,Yes,Standard,Yes,11.0,Debit Card,Quarterly,781.0,1,1,Mid
3093,52,Female,Sunglasses,Accessories,54.0,Utah,L,Silver,Fall,3.5,No,Next Day Air,No,14.0,Bank Transfer,Bi-Weekly,756.0,1,0,Mid
2382,62,Male,Sandals,Footwear,23.0,Wisconsin,M,Teal,Summer,4.5,No,Free Shipping,No,23.0,PayPal,Annually,529.0,1,0,Senior
2909,43,Female,Blouse,Clothing,87.0,Texas,M,Beige,Winter,3.1,No,Store Pickup,No,15.0,Debit Card,Every 3 Months,1305.0,1,0,Mid
1462,54,Male,Sunglasses,Accessories,95.0,Oregon,S,Red,Summer,5.0,No,2-Day Shipping,Yes,42.0,Venmo,Quarterly,3990.0,1,1,Mid
878,64,Male,Handbag,Accessories,65.0,Nebraska,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,45.0,Venmo,Every 3 Months,2925.0,1,1,Senior
3173,57,Female,Socks,Clothing,52.0,Missouri,M,Olive,Fall,3.7,No,Standard,No,30.0,Debit Card,Bi-Weekly,1560.0,1,0,Mid
1979,45,Male,Sunglasses,Accessories,78.0,Massachusetts,L,Magenta,Spring,3.8,No,Store Pickup,No,1.0,Cash,Quarterly,78.0,0,0,Mid
2435,36,Male,Gloves,Accessories,45.0,Utah,M,Brown,Spring,5.0,No,Store Pickup,No,40.0,Credit Card,Monthly,1800.0,1,0,Adult
370,38,Male,Belt,Accessories,40.0,Wisconsin,M,Silver,Summer,3.3,Yes,Store Pickup,Yes,45.0,PayPal,Quarterly,1800.0,1,1,Adult
3398,19,Female,Blouse,Clothing,38.0,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,13.0,Bank Transfer,Bi-Weekly,494.0,1,0,Young
1573,37,Male,Skirt,Clothing,92.0,Washington,L,White,Summer,3.4,No,2-Day Shipping,Yes,16.0,Debit Card,Monthly,1472.0,1,1,Adult
2576,53,Male,Shorts,Clothing,96.0,Minnesota,M,Silver,Fall,4.0,No,Express,No,9.0,PayPal,Annually,864.0,1,0,Mid
1380,21,Male,T-shirt,Clothing,64.0,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,38.0,Venmo,Bi-Weekly,2432.0,1,1,Young
93,61,Male,Jacket,Outerwear,87.0,Texas,M,Olive,Winter,4.4,Yes,2-Day Shipping,Yes,13.0,Venmo,Every 3 Months,1131.0,1,1,Senior
1397,37,Male,Pants,Clothing,30.0,Wisconsin,XL,Lavender,Winter,3.0,No,Next Day Air,Yes,49.0,Debit Card,Monthly,1470.0,1,1,Adult
2232,34,Male,Jacket,Outerwear,49.0,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,1.0,Credit Card,Weekly,49.0,0,0,Adult
3025,67,Female,Blouse,Clothing,82.0,Idaho,S,White,Spring,4.0,No,Free Shipping,No,47.0,Credit Card,Every 3 Months,3854.0,1,0,Senior
3513,36,Female,Shirt,Clothing,46.0,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,31.0,Debit Card,Quarterly,1426.0,1,0,Adult
2039,53,Male,Blouse,Clothing,70.0,Arkansas,L,Orange,Spring,4.4,No,Next Day Air,No,35.0,Credit Card,Fortnightly,2450.0,1,0,Mid
2363,27,Male,Jeans,Clothing,41.0,Virginia,M,Brown,Fall,2.7,No,Standard,No,24.0,Credit Card,Monthly,984.0,1,0,Adult
1089,49,Male,Pants,Clothing,21.0,Louisiana,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,2.0,PayPal,Weekly,42.0,1,1,Mid
3653,27,Female,Handbag,Accessories,29.0,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,23.0,Debit Card,Monthly,667.0,1,0,Adult
2631,29,Male,Skirt,Clothing,82.0,Maine,S,Pink,Spring,4.2,No,Free Shipping,No,20.0,Cash,Quarterly,1640.0,1,0,Adult
248,29,Male,Sweater,Clothing,66.0,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,14.0,Debit Card,Weekly,924.0,1,1,Adult
3730,28,Female,Boots,Footwear,82.0,Rhode Island,M,Teal,Spring,4.7,No,2-Day Shipping,No,50.0,Cash,Quarterly,4100.0,1,0,Adult
1775,46,Male,Sweater,Clothing,78.0,New York,M,Lavender,Spring,3.7,No,Express,No,6.0,PayPal,Weekly,468.0,1,0,Mid
1974,24,Male,Skirt,Clothing,20.0,Maryland,XL,Red,Fall,4.5,No,Standard,No,9.0,Venmo,Every 3 Months,180.0,1,0,Young
2650,23,Male,Gloves,Accessories,21.0,Minnesota,M,Magenta,Fall,3.9,No,Store Pickup,No,14.0,Bank Transfer,Fortnightly,294.0,1,0,Young
1688,67,Male,Skirt,Clothing,70.0,Georgia,S,Magenta,Winter,3.7,No,Free Shipping,No,4.0,PayPal,Annually,280.0,1,0,Senior
3556,25,Female,Blouse,Clothing,23.0,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,45.0,Cash,Quarterly,1035.0,1,0,Young
1018,21,Male,Jacket,Outerwear,53.0,Oklahoma,L,Orange,Fall,2.5,Yes,Express,Yes,14.0,Credit Card,Annually,742.0,1,1,Young
3182,31,Female,Jacket,Outerwear,51.0,Montana,M,Charcoal,Summer,4.4,No,Free Shipping,No,27.0,PayPal,Every 3 Months,1377.0,1,0,Adult
2709,57,Female,Dress,Clothing,94.0,Alabama,M,Teal,Summer,3.3,No,Store Pickup,No,44.0,Debit Card,Weekly,4136.0,1,0,Mid
3295,62,Female,Sweater,Clothing,60.0,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,15.0,Bank Transfer,Bi-Weekly,900.0,1,0,Senior
577,48,Male,Hat,Accessories,68.0,Washington,M,Black,Winter,5.0,Yes,2-Day Shipping,Yes,5.0,Credit Card,Every 3 Months,340.0,1,1,Mid
2740,33,Female,Shirt,Clothing,80.0,Alaska,XL,Blue,Winter,2.5,No,Store Pickup,No,39.0,Credit Card,Every 3 Months,3120.0,1,0,Adult
2295,54,Male,Sunglasses,Accessories,95.0,Maryland,M,Red,Winter,5.0,No,Express,No,40.0,Debit Card,Annually,3800.0,1,0,Mid
3650,68,Female,Skirt,Clothing,57.0,Minnesota,M,Brown,Fall,4.4,No,Standard,No,33.0,Credit Card,Fortnightly,1881.0,1,0,Senior
677,28,Male,Pants,Clothing,60.0,Connecticut,M,Peach,Winter,2.9,Yes,2-Day Shipping,Yes,38.0,Venmo,Bi-Weekly,2280.0,1,1,Adult
167,46,Male,Sneakers,Footwear,31.0,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,30.0,Cash,Monthly,930.0,1,1,Mid
1370,32,Male,Shoes,Footwear,75.0,Iowa,M,Green,Winter,3.2,No,Standard,Yes,48.0,Venmo,Fortnightly,3600.0,1,1,Adult
3557,70,Female,Sweater,Clothing,88.0,Arizona,M,Brown,Fall,4.2,No,Express,No,43.0,Cash,Bi-Weekly,3784.0,1,0,Senior
892,20,Male,Skirt,Clothing,26.0,Pennsylvania,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,24.0,PayPal,Every 3 Months,624.0,1,1,Young
